Location_ID,Date,Day_of_Week,Month,Day_of_Year,Is_Weekend,Annual_Seasonality,Is_Holiday,Temp_Celsius,Rain_mm,Local_Event,Active_Promotion,Competitor_Promo,CPI_Index,Online_Rating,Reservations,Customer_Count,Capacity_Utilization
Loc_5,2025-02-28,4,2,59,0,1.0679560383585185,0,38.6398224944779,0.0,0,0,0,106.92462905029655,4.242161555908513,48,157,0.347
Loc_5,2025-03-01,5,3,60,1,1.0686721218633513,0,30.398109987089256,0.0,0,0,0,106.94682270918409,4.233406657929933,128,249,0.551
Loc_5,2025-03-02,6,3,61,1,1.0693678841824967,0,31.337228161445722,0.0,0,0,0,107.50499245766883,4.219038428856992,105,452,1.0
Loc_5,2025-03-03,0,3,62,0,1.0700431194286903,0,29.41422182510823,0.0,0,0,0,107.64989234616023,4.236896711687676,53,314,0.695
Loc_5,2025-03-04,1,3,63,0,1.0706976277889597,0,31.44665785782555,0.0,0,0,0,107.2696732279711,4.2125894597713645,57,229,0.507
Loc_5,2025-03-05,2,3,64,0,1.071331215583751,0,33.15581909620643,0.0,0,0,0,107.34819480264812,4.208220255452569,61,330,0.73
Loc_5,2025-03-06,3,3,65,0,1.071943695324242,0,31.953967871683986,0.0,0,0,0,107.29953017953139,4.254346869154597,60,356,0.788
Loc_5,2025-03-07,4,3,66,0,1.0725348857678239,0,29.36313307709212,0.0,0,0,0,106.93095560611138,4.246441413699326,71,404,0.894
Loc_5,2025-03-08,5,3,67,1,1.073104611971733,0,33.500870828659416,0.0,0,0,0,107.722957162329,4.239958939577999,119,452,1.0
Loc_5,2025-03-09,6,3,68,1,1.0736527053448195,0,33.84724675745948,0.0,0,0,0,106.97602945723044,4.216268152114728,109,246,0.544
Loc_5,2025-03-10,0,3,69,0,1.0741790036974364,0,34.44321305067597,0.0,0,0,0,108.05192395527826,4.189287400484317,42,430,0.951
Loc_5,2025-03-11,1,3,70,0,1.0746833512894336,0,30.86160821290217,10.256347713440215,0,0,0,107.17969246981146,4.193553280856644,43,431,0.954
Loc_5,2025-03-12,2,3,71,0,1.075165598876245,0,30.203717386513993,0.0,0,0,0,107.10486841303506,4.180903247472993,58,396,0.876
Loc_5,2025-03-13,3,3,72,0,1.0756256037530505,0,34.12646684820867,0.0,0,0,0,106.85800722793891,4.162351718704949,63,356,0.788
Loc_5,2025-03-14,4,3,73,0,1.0760632297970067,0,29.720100278112998,0.0,0,0,0,107.07869887291642,4.180787639280801,78,306,0.677
Loc_5,2025-03-15,5,3,74,1,1.0764783475075261,0,30.988580606364163,0.0,0,0,0,107.4782383993282,4.173456574874861,127,433,0.958
Loc_5,2025-03-16,6,3,75,1,1.0768708340445998,0,29.03632520506882,0.0,0,0,0,107.32827545436884,4.164861391021224,123,384,0.85
Loc_5,2025-03-17,0,3,76,0,1.0772405732651469,0,32.03398813080501,0.0,0,1,0,107.33130237577971,4.139649524413012,58,361,0.799
Loc_5,2025-03-18,1,3,77,0,1.0775874557573835,0,34.45823687419813,0.0,0,0,1,107.76634732050832,4.144522032743891,50,452,1.0
Loc_5,2025-03-19,2,3,78,0,1.0779113788731993,0,34.14059254050126,0.0,1,0,0,107.63810797545469,4.098443270071269,63,423,0.936
Loc_5,2025-03-20,3,3,79,0,1.078212246758533,0,34.88629171276743,0.0,0,1,1,106.9486090203749,4.1289478531740755,55,178,0.394
Loc_5,2025-03-21,4,3,80,0,1.078489970381737,0,32.67190842574382,0.0,0,0,0,107.53855106460858,4.110684266351875,82,372,0.823
Loc_5,2025-03-22,5,3,81,1,1.0787444675599227,0,34.317455936747024,0.0,0,0,0,107.83597695948924,4.155967176389646,111,452,1.0
Loc_5,2025-03-23,6,3,82,1,1.0789756629832807,0,30.16720084964624,0.0,0,0,0,107.74688183215348,4.162240653563881,128,348,0.77
Loc_5,2025-03-24,0,3,83,0,1.0791834882373657,0,29.649487416423852,0.0,0,0,0,107.30779372793273,4.134838353253855,51,333,0.737
Loc_5,2025-03-25,1,3,84,0,1.0793678818233414,0,31.002371223603124,0.0,0,0,0,107.76843229899934,4.161116381116581,59,272,0.602
Loc_5,2025-03-26,2,3,85,0,1.0795287891761793,0,33.52585944239603,0.0,0,1,0,107.99675717698148,4.18945123534127,54,277,0.613
Loc_5,2025-03-27,3,3,86,0,1.0796661626808048,0,28.666282020067023,0.0,0,0,1,107.87746686351542,4.222224798662074,55,292,0.646
Loc_5,2025-03-28,4,3,87,0,1.0797799616861876,0,34.99706975816589,0.0,0,0,0,107.20050442394917,4.205337677611366,69,295,0.653
Loc_5,2025-03-29,5,3,88,1,1.0798701525173713,0,35.145585825162264,0.0,0,0,0,107.79675934346662,4.226739353477284,123,366,0.81
Loc_5,2025-03-30,6,3,89,1,1.079936708485438,0,35.23430275674561,0.0,0,0,0,107.4730508123159,4.190246357416758,109,367,0.812
Loc_5,2025-03-31,0,3,90,0,1.079979609895406,0,37.76972640739262,0.0,0,0,0,107.07392619566266,4.2054812687626635,45,346,0.765
Loc_5,2025-04-01,1,4,91,0,1.0799988440520574,0,34.37202183450041,0.0,0,0,0,107.67164364405092,4.187133924753808,58,346,0.765
Loc_5,2025-04-02,2,4,92,0,1.0799944052636965,0,31.47315172924283,0.0,0,1,0,107.458117350997,4.188211896822679,79,401,0.887
Loc_5,2025-04-03,3,4,93,0,1.0799662948438318,0,33.096065186661086,0.0,0,1,0,107.72546513041165,4.203177046405503,75,307,0.679
Loc_5,2025-04-04,4,4,94,0,1.0799145211107886,0,31.781124740147664,0.0,0,0,0,106.37980784676729,4.205098782796833,65,410,0.907
Loc_5,2025-04-05,5,4,95,1,1.0798390993852478,0,30.03804018817656,0.0,0,0,0,107.09166550179853,4.232906090691693,123,430,0.951
Loc_5,2025-04-06,6,4,96,1,1.0797400519857114,0,27.416419438787518,0.0,0,0,1,107.33244507924479,4.24602296617554,109,452,1.0
Loc_5,2025-04-07,0,4,97,0,1.0796174082218983,0,29.23181760021646,0.0,0,0,0,107.63144395715153,4.244775852807075,59,452,1.0
Loc_5,2025-04-08,1,4,98,0,1.0794712043860715,0,30.901275138206444,0.0,0,0,0,107.73529307824943,4.216889417783609,64,347,0.768
Loc_5,2025-04-09,2,4,99,0,1.079301483742298,0,34.53714877911359,0.0,0,0,0,107.41881844889132,4.202147953321678,46,366,0.81
Loc_5,2025-04-10,3,4,100,0,1.0791082965136471,0,37.51495452695656,0.0,0,0,0,107.39972244326357,4.235503928977083,64,269,0.595
Loc_5,2025-04-11,4,4,101,0,1.0788916998673277,0,29.748960666371655,0.0,0,1,0,107.32385855986088,4.238984413577758,78,437,0.967
Loc_5,2025-04-12,5,4,102,1,1.078651757897772,0,37.480373162145256,0.0,0,0,0,107.26320407804482,4.21947510907872,107,353,0.781
Loc_5,2025-04-13,6,4,103,1,1.0783885416076693,0,32.183814706430475,0.0,0,0,1,107.61073923157848,4.213797299137086,99,410,0.907
Loc_5,2025-04-14,0,4,104,0,1.0781021288869546,0,35.37467991688216,0.0,0,1,0,107.41808929587638,4.22928662283085,63,335,0.741
Loc_5,2025-04-15,1,4,105,0,1.0777926044897597,0,30.231287310428552,0.0,0,1,0,107.3372136311044,4.20934775722529,70,359,0.794
Loc_5,2025-04-16,2,4,106,0,1.0774600600093338,0,33.27969391354856,0.0,0,0,0,107.50102270802822,4.218767862264697,49,323,0.715
Loc_5,2025-04-17,3,4,107,0,1.0771045938509385,0,31.32307167147722,0.0,0,0,0,107.47351017676212,4.229992780355308,62,302,0.668
Loc_5,2025-04-18,4,4,108,0,1.076726311202729,0,30.111402697362426,0.0,0,0,0,107.57346581101793,4.219558624992188,72,452,1.0
Loc_5,2025-04-19,5,4,109,1,1.076325324004627,0,31.48444213552664,0.0,0,0,0,107.02682255914775,4.214622742241087,121,297,0.657
Loc_5,2025-04-20,6,4,110,1,1.0759017509151958,0,32.933249536435994,0.0,0,0,0,107.77570773907799,4.1582827578178465,105,409,0.905
Loc_5,2025-04-21,0,4,111,0,1.075455717276527,0,30.88043262112023,2.5278144953317447,0,0,1,107.49636504463619,4.161283453335372,40,377,0.834
Loc_5,2025-04-22,1,4,112,0,1.0749873550771503,0,33.01594785126034,0.0,0,0,0,107.91208902769306,4.145710661148004,52,452,1.0
Loc_5,2025-04-23,2,4,113,0,1.0744968029129756,0,31.8707947255629,0.0,0,0,0,107.89235385222386,4.134116139346711,66,320,0.708
Loc_5,2025-04-24,3,4,114,0,1.0739842059462807,0,33.41476628554065,0.0,1,0,0,108.05080603639934,4.144935409263659,61,315,0.697
Loc_5,2025-04-25,4,4,115,0,1.073449715862755,0,33.402385165261215,22.489065200050867,0,1,0,107.70172076932687,4.143661607745902,60,249,0.551
Loc_5,2025-04-26,5,4,116,1,1.072893490826613,0,28.816697734390658,0.0,0,0,0,107.60471593044416,4.146716611980042,124,424,0.938
Loc_5,2025-04-27,6,4,117,1,1.072315695433792,0,33.2132108520008,0.0,0,1,0,108.2283239372135,4.119204340328911,131,452,1.0
Loc_5,2025-04-28,0,4,118,0,1.0717165006632445,0,27.565875871896907,0.0,0,0,0,107.5883444931396,4.133495457122464,59,367,0.812
Loc_5,2025-04-29,1,4,119,0,1.0710960838263432,0,32.8514220898339,0.0,0,0,0,107.47181361257984,4.126261982248578,57,374,0.827
Loc_5,2025-04-30,2,4,120,0,1.0704546285144119,0,32.39868337729916,0.0,0,0,0,107.98313241293916,4.148384662464747,53,314,0.695
Loc_5,2025-05-01,3,5,121,0,1.069792324544397,0,32.74459917206114,0.0,0,0,0,107.84275611422753,4.158342801987137,62,221,0.489
Loc_5,2025-05-02,4,5,122,0,1.0691093679026988,0,33.54716672067024,0.0,0,0,0,107.35432609877331,4.176279189316847,70,338,0.748
Loc_5,2025-05-03,5,5,123,1,1.0684059606871754,0,29.513791396367832,0.0,0,0,0,107.50452887659301,4.186495532761768,145,405,0.896
Loc_5,2025-05-04,6,5,124,1,1.0676823110473388,0,33.62755475427644,0.0,0,0,0,107.62717624754244,4.165950402913748,95,410,0.907
Loc_5,2025-05-05,0,5,125,0,1.0669386331227593,0,31.7789026274158,0.0,0,0,0,108.34861754301409,4.194743380339657,53,452,1.0
Loc_5,2025-05-06,1,5,126,0,1.0661751469797,0,29.895892613990327,0.0,0,0,0,108.3530655733311,4.183935063352746,63,362,0.801
Loc_5,2025-05-07,2,5,127,0,1.0653920785459936,0,35.0244306913311,0.0,0,0,0,108.14048447528073,4.15668799941024,57,306,0.677
Loc_5,2025-05-08,3,5,128,0,1.064589659544188,0,31.046190822330285,0.0,0,0,0,107.91873230154047,4.131834358052034,67,288,0.637
Loc_5,2025-05-09,4,5,129,0,1.0637681274229756,0,27.44976484191785,0.0,0,0,0,108.33022938492905,4.104690581397878,89,251,0.555
Loc_5,2025-05-10,5,5,130,1,1.0629277252869282,0,32.32009618406916,0.0,0,1,0,108.37651763397834,4.121716680502634,124,452,1.0
Loc_5,2025-05-11,6,5,131,1,1.0620687018245587,0,35.94514944342173,0.0,0,0,0,107.96601244095244,4.104036281707886,106,366,0.81
Loc_5,2025-05-12,0,5,132,0,1.0611913112347298,0,29.942035672724252,0.0,0,0,0,108.07551155662925,4.09838199603668,56,379,0.838
Loc_5,2025-05-13,1,5,133,0,1.060295813151433,0,28.9153245584546,0.0,1,1,0,108.19635221401495,4.109076261700752,82,423,0.936
Loc_5,2025-05-14,2,5,134,0,1.0593824725669585,0,31.981220741274484,0.0,0,0,0,107.65459035643067,4.112762210275004,57,342,0.757
Loc_5,2025-05-15,3,5,135,0,1.0584515597534794,0,35.31521067177001,0.0,0,0,1,108.11692258210516,4.110644950933105,55,288,0.637
Loc_5,2025-05-16,4,5,136,0,1.057503350183074,0,32.868368280419595,0.0,0,0,0,107.83866055160932,4.135190271430283,58,406,0.898
Loc_5,2025-05-17,5,5,137,1,1.0565381244462093,0,27.744492884559413,0.0,0,0,0,108.71821960470518,4.136089513557933,110,452,1.0
Loc_5,2025-05-18,6,5,138,1,1.05555616816871,0,32.73805596154532,0.0,0,0,0,108.34937094155741,4.168037500541411,118,358,0.792
Loc_5,2025-05-19,0,5,139,0,1.054557771927237,0,33.2851955420778,0.0,0,0,0,107.65197700845125,4.130066226497529,48,360,0.796
Loc_5,2025-05-20,1,5,140,0,1.0535432311633006,0,27.181614911462965,0.0,0,0,0,108.40389038104541,4.1284762511713415,61,308,0.681
Loc_5,2025-05-21,2,5,141,0,1.052512846095835,0,28.204215899730066,0.0,0,0,0,107.47636375939933,4.1254699318059815,53,303,0.67
Loc_5,2025-05-22,3,5,142,0,1.0514669216323593,0,30.993556462874277,0.0,0,1,0,108.51759609837939,4.140573930873934,75,308,0.681
Loc_5,2025-05-23,4,5,143,0,1.0504057672787495,0,27.745434023738014,11.597221098094831,1,0,0,107.72038037027953,4.122031159151046,71,400,0.885
Loc_5,2025-05-24,5,5,144,1,1.049329697047651,0,34.034927527752046,0.0,0,0,0,108.22454091821496,4.1382540993730155,134,425,0.94
Loc_5,2025-05-25,6,5,145,1,1.0482390293655577,0,27.07657674414062,0.0,0,0,0,107.5981441903392,4.133194259799384,132,397,0.878
Loc_5,2025-05-26,0,5,146,0,1.0471340869785837,0,27.860746106438434,0.0,0,0,0,108.16154190599971,4.1496184302967025,64,309,0.684
Loc_5,2025-05-27,1,5,147,0,1.0460151968569582,0,27.549973029153442,8.805615981538065,0,0,0,108.27736136431697,4.18046333108118,66,388,0.858
Loc_5,2025-05-28,2,5,148,0,1.0448826900982695,0,30.614242047393127,0.0,0,0,0,108.41839371420114,4.172888576097827,75,286,0.633
Loc_5,2025-05-29,3,5,149,0,1.0437369018294875,0,30.488452486838067,0.0,0,0,0,107.94236429672668,4.174919522302638,66,360,0.796
Loc_5,2025-05-30,4,5,150,0,1.0425781711077953,0,26.096263757244113,0.0,0,0,1,108.02461076029469,4.187216078857299,84,372,0.823
Loc_5,2025-05-31,5,5,151,1,1.041406840820255,0,34.6741544695868,0.0,0,1,0,108.02645547018525,4.181838600903691,101,452,1.0
Loc_5,2025-06-01,6,6,152,1,1.0402232575823442,0,30.273745801944727,5.512642339251783,0,0,0,108.05780324206535,4.162850205006294,106,354,0.783
Loc_5,2025-06-02,0,6,153,0,1.0390277716353848,0,33.91483246664544,0.0,0,0,1,108.03540346558704,4.17780349440392,30,303,0.67
Loc_5,2025-06-03,1,6,154,0,1.0378207367429022,0,31.077015657075354,0.0,0,0,0,108.14295310503323,4.149055934865041,64,300,0.664
Loc_5,2025-06-04,2,6,155,0,1.0366025100859402,0,28.320585545815177,11.072992166251723,0,0,0,108.33415546686062,4.193497040903821,59,287,0.635
Loc_5,2025-06-05,3,6,156,0,1.0353734521573659,0,30.077868994409357,10.345527502234182,0,0,1,108.03580820977352,4.185997518002556,35,336,0.743
Loc_5,2025-06-06,4,6,157,0,1.0341339266551939,0,30.14774789889297,11.08192296799207,0,0,0,107.71279704072339,4.170850382661995,79,291,0.644
Loc_5,2025-06-07,5,6,158,1,1.0328843003749628,0,24.364579827774367,0.0,0,0,0,108.03121185181799,4.206763761340573,110,435,0.962
Loc_5,2025-06-08,6,6,159,1,1.0316249431011932,0,27.791027131497504,0.0,0,1,0,107.37305038676026,4.208695534842485,136,452,1.0
Loc_5,2025-06-09,0,6,160,0,1.0303562274979636,0,30.663072101970204,17.8882064018437,0,0,0,108.06315183151285,4.213120380755963,51,321,0.71
Loc_5,2025-06-10,1,6,161,0,1.0290785289986326,0,28.689951368409275,0.0,0,0,0,108.10216348000493,4.207515902610481,57,253,0.56
Loc_5,2025-06-11,2,6,162,0,1.0277922256947423,0,25.77944199936551,37.40749880023806,0,0,1,107.81089271217022,4.186539921794495,30,170,0.376
Loc_5,2025-06-12,3,6,163,0,1.026497698224135,0,29.3723160847018,0.0,0,0,0,108.028194668773,4.17680248414228,56,317,0.701
Loc_5,2025-06-13,4,6,164,0,1.025195329658316,0,24.38073061423373,0.0,0,0,0,108.33834153315922,4.1808117437144,76,452,1.0
Loc_5,2025-06-14,5,6,165,1,1.0238855053890976,0,25.997766314968068,0.0,0,0,0,107.85146683629489,4.194029392543163,127,452,1.0
Loc_5,2025-06-15,6,6,166,1,1.0225686130145535,0,28.775500746098928,0.0,0,0,0,108.14782231550497,4.187830220301365,121,360,0.796
Loc_5,2025-06-16,0,6,167,0,1.0212450422243244,0,30.93215245014073,0.0,0,0,0,108.40841667424012,4.184044098508617,66,374,0.827
Loc_5,2025-06-17,1,6,168,0,1.0199151846843013,0,26.69590873910161,9.077122816736106,0,0,0,107.92206183163958,4.1833348900716345,61,232,0.513
Loc_5,2025-06-18,2,6,169,0,1.0185794339207257,0,29.49042534720531,0.0,1,0,0,108.1566863676059,4.194377080550925,69,436,0.965
Loc_5,2025-06-19,3,6,170,0,1.0172381852037384,0,24.706670462169537,0.0,0,0,0,108.13990665717114,4.18227794469287,69,439,0.971
Loc_5,2025-06-20,4,6,171,0,1.0158918354304136,0,25.080766169190504,0.0,0,0,1,107.73982297578411,4.199465223910073,77,413,0.914
Loc_5,2025-06-21,5,6,172,1,1.01454078300731,0,23.38619082773072,0.0,1,0,0,108.49533209189296,4.219467599048801,134,452,1.0
Loc_5,2025-06-22,6,6,173,1,1.0131854277325758,0,26.055641392147486,16.612422166472435,0,0,1,108.47811133499526,4.229213463901534,104,424,0.938
Loc_5,2025-06-23,0,6,174,0,1.0118261706776424,0,29.556987501485963,0.0,0,0,0,108.5180325578865,4.217219201281668,61,328,0.726
Loc_5,2025-06-24,1,6,175,0,1.0104634140685407,0,27.622205672777348,0.0,0,1,0,107.87408607307154,4.209950158306153,80,280,0.619
Loc_5,2025-06-25,2,6,176,0,1.009097561166876,0,28.243574353569254,0.0,0,0,0,108.1476279581531,4.230248831823437,59,318,0.704
Loc_5,2025-06-26,3,6,177,0,1.0077290161504961,0,26.00798650667498,0.0,0,0,0,107.83351482083272,4.236840326922261,67,210,0.465
Loc_5,2025-06-27,4,6,178,0,1.0063581839938898,0,26.757680300616197,0.0,0,0,0,107.86962476682498,4.209344622855278,81,368,0.814
Loc_5,2025-06-28,5,6,179,1,1.004985470348346,0,27.19084578934597,0.0,0,0,0,108.41302020361164,4.191684649075689,131,452,1.0
Loc_5,2025-06-29,6,6,180,1,1.0036112814219178,0,26.31021604797434,0.0,0,0,0,108.22285551940384,4.21100337572345,121,450,0.996
Loc_5,2025-06-30,0,6,181,0,1.0022360238592167,0,24.33480538411146,0.0,1,0,0,108.3581829726575,4.2131027961572585,75,386,0.854
Loc_5,2025-07-01,1,7,182,0,1.0008601046210817,0,21.76488155564095,0.0,0,0,0,108.39369282821093,4.250537806953512,53,375,0.83
Loc_5,2025-07-02,2,7,183,0,0.9994839308641515,0,22.60397340776002,30.01058776653453,0,0,0,108.4540377843305,4.2304273193778466,39,209,0.462
Loc_5,2025-07-03,3,7,184,0,0.9981079098203814,0,24.061430785514787,0.0,0,0,0,108.51164175584012,4.174736730359079,85,270,0.597
Loc_5,2025-07-04,4,7,185,0,0.9967324486765363,1,21.24243577043058,0.0,0,0,0,108.70815247001069,4.165985749438144,123,452,1.0
Loc_5,2025-07-05,5,7,186,1,0.9953579544536976,0,22.09070323080699,0.0,0,0,0,108.13585356727596,4.196947995024087,137,442,0.978
Loc_5,2025-07-06,6,7,187,1,0.9939848338868194,0,22.167327364009353,0.8929065483850295,0,1,0,108.89848023892853,4.181613281746774,127,391,0.865
Loc_5,2025-07-07,0,7,188,0,0.9926134933043687,0,23.77193061951713,3.8010467853347785,0,0,0,108.44543377115376,4.1747892617654,51,298,0.659
Loc_5,2025-07-08,1,7,189,0,0.9912443385080868,0,27.76619935488089,13.637204299242812,0,0,0,108.48188590567949,4.134360651995807,45,280,0.619
Loc_5,2025-07-09,2,7,190,0,0.9898777746529054,0,24.250283178827505,0.0,0,0,0,108.40707829025776,4.126695438038303,60,445,0.985
Loc_5,2025-07-10,3,7,191,0,0.9885142061270551,0,23.941514034406996,0.0,1,1,0,109.05005758709275,4.154476232517959,72,399,0.883
Loc_5,2025-07-11,4,7,192,0,0.9871540364324005,0,20.418528745961943,0.0,0,0,0,108.51299074408077,4.148133828838129,62,424,0.938
Loc_5,2025-07-12,5,7,193,1,0.9857976680650372,0,22.786569933962145,7.21358031011251,0,0,1,108.81892904963367,4.1493659525264635,109,370,0.819
Loc_5,2025-07-13,6,7,194,1,0.984445502396187,0,25.465956242661033,33.33309294262233,0,0,1,108.61386738157616,4.146942711402817,66,219,0.485
Loc_5,2025-07-14,0,7,195,0,0.9830979395534256,0,23.075401484799404,0.0,0,0,0,108.67087959856381,4.13052085932358,63,262,0.58
Loc_5,2025-07-15,1,7,196,0,0.9817553783022784,0,24.850264307798962,0.0,1,0,0,108.81221552878367,4.1388997186165195,72,427,0.945
Loc_5,2025-07-16,2,7,197,0,0.9804182159282192,0,23.914172646721443,0.0,0,0,0,107.90484989274937,4.098421585441353,47,438,0.969
Loc_5,2025-07-17,3,7,198,0,0.9790868481191075,0,19.689982240003104,1.1165143918361364,0,0,0,108.87488286425298,4.111870976636462,62,288,0.637
Loc_5,2025-07-18,4,7,199,0,0.9777616688480976,0,22.425776188605916,0.0,0,0,0,109.21801945201649,4.130308310105087,68,419,0.927
Loc_5,2025-07-19,5,7,200,1,0.9764430702570559,0,23.85152201552586,0.0,0,0,0,108.49882230893546,4.111119233732696,118,337,0.746
Loc_5,2025-07-20,6,7,201,1,0.9751314425405198,0,24.88733740498857,12.826445937273741,0,0,0,108.45274031106169,4.106285650287196,83,420,0.929
Loc_5,2025-07-21,0,7,202,0,0.9738271738302324,0,27.608045298645848,0.0,0,0,1,108.2576507578957,4.126343358599774,54,287,0.635
Loc_5,2025-07-22,1,7,203,0,0.9725306500802889,0,23.00120010916239,0.0,0,0,0,108.57934631846676,4.137910740563889,59,349,0.772
Loc_5,2025-07-23,2,7,204,0,0.9712422549529262,0,25.25661377554505,19.737075635438615,0,0,0,108.35428723598643,4.1351069931746105,43,277,0.613
Loc_5,2025-07-24,3,7,205,0,0.9699623697049904,0,22.933103435052246,25.658942197152133,0,1,0,108.71200715672609,4.147068305846806,48,329,0.728
Loc_5,2025-07-25,4,7,206,0,0.9686913730751179,0,22.295754833874124,0.0,0,0,0,108.4344493348478,4.136175846103602,60,277,0.613
Loc_5,2025-07-26,5,7,207,1,0.9674296411716599,0,20.865031678881643,0.0,0,0,0,109.16761742439454,4.122266971187278,120,452,1.0
Loc_5,2025-07-27,6,7,208,1,0.9661775473613858,0,19.8930895257076,0.0,0,0,0,109.0277070164595,4.149330576475065,104,452,1.0
Loc_5,2025-07-28,0,7,209,0,0.9649354621589985,0,22.226523868273688,0.0,0,0,0,109.02250864606445,4.115681427489058,54,324,0.717
Loc_5,2025-07-29,1,7,210,0,0.9637037531174925,0,21.68295744064379,0.0,0,0,0,108.48984605499724,4.108735235335167,53,322,0.712
Loc_5,2025-07-30,2,7,211,0,0.9624827847193894,0,21.963954227070612,0.0,0,0,0,108.88723860996582,4.126142742681746,62,338,0.748
Loc_5,2025-07-31,3,7,212,0,0.961272918268882,0,22.97998374574692,0.0,0,1,0,108.0598460806392,4.140892949535049,81,281,0.622
Loc_5,2025-08-01,4,8,213,0,0.9600745117849174,0,23.42871884100667,0.0,0,0,0,109.15979340952877,4.114770227409197,82,295,0.653
Loc_5,2025-08-02,5,8,214,1,0.9588879198952551,0,24.25605341439634,0.0,0,0,0,108.84695962127454,4.133081613485221,111,452,1.0
Loc_5,2025-08-03,6,8,215,1,0.9577134937315257,0,21.840571256619302,7.329389085386269,0,0,1,108.10936133643773,4.139483758847335,86,336,0.743
Loc_5,2025-08-04,0,8,216,0,0.9565515808253254,0,21.324634325029763,0.0,0,0,0,108.60894343822346,4.166240163346304,44,421,0.931
Loc_5,2025-08-05,1,8,217,0,0.9554025250053768,0,22.02183380987044,0.0,0,0,0,108.61066060498474,4.182982985258714,51,277,0.613
Loc_5,2025-08-06,2,8,218,0,0.9542666662957836,0,19.361749446396423,0.0,0,0,1,109.12320045107944,4.177980218372249,48,410,0.907
Loc_5,2025-08-07,3,8,219,0,0.9531443408154119,0,21.723553728988836,0.0,0,1,0,108.87073280024224,4.189915857917621,70,307,0.679
Loc_5,2025-08-08,4,8,220,0,0.952035880678428,0,19.032373622538813,0.0,0,0,0,108.62623934022136,4.15416492870198,53,312,0.69
Loc_5,2025-08-09,5,8,221,1,0.9509416138960199,0,15.66945973621442,0.0,0,0,0,109.04187917896604,4.116886943614233,108,370,0.819
Loc_5,2025-08-10,6,8,222,1,0.9498618642793336,0,20.61154784803846,0.0,0,0,0,108.57219972452367,4.13739142173903,120,452,1.0
Loc_5,2025-08-11,0,8,223,0,0.9487969513436519,0,16.78322271068776,0.0,0,1,0,109.16752324192204,4.124699022908383,49,260,0.575
Loc_5,2025-08-12,1,8,224,0,0.9477471902138456,0,23.089629893642098,7.635670015457009,0,0,0,108.57550196565958,4.111954018893845,50,295,0.653
Loc_5,2025-08-13,2,8,225,0,0.9467128915311218,0,17.38808873768724,0.0,0,0,0,109.11631701060725,4.1137526030731415,44,301,0.666
Loc_5,2025-08-14,3,8,226,0,0.9456943613611012,0,14.459859967455303,14.067069316221268,0,0,0,109.21602525193208,4.1221753785336475,40,301,0.666
Loc_5,2025-08-15,4,8,227,0,0.9446919011032474,0,18.23498772350842,2.429350469099793,0,1,0,108.90250577760455,4.1268130337770295,62,268,0.593
Loc_5,2025-08-16,5,8,228,1,0.943705807401679,0,17.636825768434992,0.0,0,0,0,108.13794832281503,4.116359429924017,104,423,0.936
Loc_5,2025-08-17,6,8,229,1,0.9427363720573869,0,11.676292521499754,0.0,0,0,0,108.65684906749208,4.12484179049994,83,283,0.626
Loc_5,2025-08-18,0,8,230,0,0.9417838819418861,0,20.519298014536574,0.0,0,0,0,108.91185248191167,4.15741743991743,57,343,0.759
Loc_5,2025-08-19,1,8,231,0,0.9408486189123261,0,19.57294712489127,0.0,0,0,0,109.10728953064199,4.123999592435911,55,363,0.803
Loc_5,2025-08-20,2,8,232,0,0.9399308597280841,0,21.151943671325157,8.823312942188473,0,0,0,108.75990566927905,4.1288465499720495,68,275,0.608
Loc_5,2025-08-21,3,8,233,0,0.9390308759688681,0,17.251850436125206,19.602958503376826,0,0,0,108.88130362915962,4.133125417367105,35,214,0.473
Loc_5,2025-08-22,4,8,234,0,0.9381489339543518,0,17.102329750463948,26.392173830486517,0,0,0,108.98048088081849,4.1672744294259925,32,185,0.409
Loc_5,2025-08-23,5,8,235,1,0.9372852946653664,0,13.994869645011551,14.1124971069685,0,1,0,109.01053781929868,4.187533471875081,86,342,0.757
Loc_5,2025-08-24,6,8,236,1,0.9364402136666721,0,18.370240329888617,0.0,0,0,0,108.25912918366784,4.191960640710865,107,452,1.0
Loc_5,2025-08-25,0,8,237,0,0.9356139410313324,0,17.542787219030192,0.0,0,1,0,108.77000358705344,4.184178070691067,59,290,0.642
Loc_5,2025-08-26,1,8,238,0,0.9348067212667137,0,19.348323331718138,1.6806160315917689,0,0,0,109.1861416995788,4.204055801474963,50,364,0.805
Loc_5,2025-08-27,2,8,239,0,0.9340187932421311,0,16.59478570756833,11.110888220691432,0,0,0,108.79114503348602,4.223084258862804,42,221,0.489
Loc_5,2025-08-28,3,8,240,0,0.9332503901181637,0,20.71443189338525,28.631368192892168,0,0,0,108.95780557415752,4.209694807634639,29,186,0.412
Loc_5,2025-08-29,4,8,241,0,0.9325017392776583,0,17.126395997414722,0.0,0,0,1,108.7622413385681,4.20692240086628,56,300,0.664
Loc_5,2025-08-30,5,8,242,1,0.9317730622584433,0,16.874966689859974,0.0,0,0,0,108.74083449494371,4.253976328648518,117,355,0.785
Loc_5,2025-08-31,6,8,243,1,0.9310645746877718,0,17.758986603317542,32.13771998094019,0,0,0,108.98881118759601,4.2457063576966885,72,352,0.779
