date,day_of_week,is_weekend,kitchen_id,meal_type,category,unit,weather,is_festival,festival_name,promotion_flag,homepage_featured,discount_pct,unit_price,planned_production_qty,actual_consumption_qty,spoilage_qty,surplus_qty,lag_1d_consumption,lag_7d_avg_consumption,lag_14d_avg_consumption,historical_wastage_pct
2025-12-04,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,1,0,5,50,113.13,99.22,2.89,11.03,77.22,73.93857142857142,76.45714285714287,0.03134342301943198
2025-12-05,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,106.33,84.96,3.38,17.99,99.22,76.8442857142857,78.52071428571428,0.029837440529796505
2025-12-06,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,5,50,53.65,43.63,1.21,8.81,84.96,75.24285714285715,78.79714285714284,0.029995648863265535
2025-12-07,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,15,50,88.38,70.93,3.4,14.05,43.63,75.79571428571428,78.95214285714285,0.02946631322772385
2025-12-08,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,15,50,100.79,87.33,3.18,10.28,70.93,76.30142857142857,79.18642857142858,0.03082238118003626
2025-12-09,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,91.79,71.99,1.78,18.01,87.33,77.50571428571429,78.0,0.03112637362637363
2025-12-10,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,10,50,108.7,94.86,3.03,10.82,71.99,76.46857142857142,76.86214285714287,0.031754439766929654
2025-12-11,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,91.98,77.44,2.02,12.52,94.86,78.98857142857142,76.46357142857143,0.033517361208418577
2025-12-12,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,0,50,100.52,81.45,1.51,17.56,77.44,75.87714285714286,76.36071428571428,0.03210326925775221
2025-12-13,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,61.26,47.9,1.63,11.73,81.45,75.37571428571428,75.3092857142857,0.029260288524465775
2025-12-14,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,109.52,88.91,3.51,17.1,47.9,75.98571428571428,75.89071428571428,0.029949080915225842
2025-12-15,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,103.87,86.32,4.81,12.74,88.91,78.55428571428571,77.42785714285715,0.030756741298351462
2025-12-16,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,127.82,104.93,4.56,18.34,86.32,78.41,77.95785714285714,0.032471756718373476
2025-12-17,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,105.05,84.89,2.13,18.03,104.93,83.11571428571428,79.79214285714285,0.03400800293620031
2025-12-18,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,95.9,81.37,1.76,12.78,84.89,81.69142857142857,80.34,0.03470962694263665
2025-12-19,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,10,50,138.32,109.27,2.42,26.63,81.37,82.25285714285714,79.06499999999998,0.03424849355412817
2025-12-20,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,5,50,54.53,45.88,2.27,6.38,109.27,86.22714285714287,80.80142857142857,0.03266384964905146
2025-12-21,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,1,0,10,50,93.01,82.71,4.64,5.66,45.88,85.93857142857144,80.96214285714287,0.03353419146514684
2025-12-22,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,127.2,106.33,1.74,19.12,82.71,85.05285714285716,81.80357142857143,0.03427199301462563
2025-12-23,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,10,50,100.77,81.27,1.79,17.71,106.33,87.91142857142857,83.16071428571429,0.032475842817264323
2025-12-24,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,118.94,103.65,5.55,9.74,81.27,84.53142857142858,83.82357142857144,0.03222755276814397
2025-12-25,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,1,Christmas,0,0,10,50,165.62,135.81,6.88,22.93,103.65,87.21142857142857,84.45142857142856,0.03411935854929292
2025-12-26,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,105.24,84.22,4.02,17.0,135.81,94.98857142857143,88.62071428571429,0.036431340624974815
2025-12-27,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,45.74,40.51,2.28,2.96,84.22,91.41,88.81857142857143,0.03836874527528026
2025-12-28,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,1,5,50,91.03,78.79,2.78,9.47,40.51,90.64285714285714,88.29071428571429,0.039123997831838
2025-12-29,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,105.89,92.64,1.08,12.17,78.79,90.08285714285715,87.56785714285715,0.03885150291610587
2025-12-30,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,1,5,50,141.93,118.03,1.89,22.01,92.64,88.12714285714286,88.01928571428572,0.035625309388364564
2025-12-31,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,1,0,0,50,110.44,87.3,2.86,20.28,118.03,93.37857142857142,88.955,0.03310662694620876
2026-01-01,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,1,0,0,50,101.03,86.43,2.58,12.01,87.3,91.04285714285713,89.12714285714287,0.0336277228357563
2026-01-02,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,5,50,115.36,93.07,5.42,16.87,86.43,83.98857142857143,89.48857142857142,0.03414641933527026
2026-01-03,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,10,50,56.82,48.94,1.75,6.13,93.07,85.25285714285714,88.33142857142856,0.037019666192262914
2026-01-04,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,83.34,67.09,3.65,12.6,48.94,86.45714285714287,88.55,0.0365088327821247
2026-01-05,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,101.73,80.29,2.0,19.43,67.09,84.78571428571429,87.43428571428572,0.03616593686687144
2026-01-06,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,98.79,83.55,1.33,13.9,80.29,83.02142857142857,85.57428571428571,0.037169042769857434
2026-01-07,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,15,50,104.35,90.61,4.4,9.35,83.55,78.0957142857143,85.73714285714286,0.03671520927752599
2026-01-08,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,1,10,50,104.85,87.93,4.69,12.23,90.61,78.56857142857143,84.80571428571429,0.03614985513105586
2026-01-09,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,0,50,91.86,81.14,1.78,8.94,87.93,78.78285714285714,81.38571428571427,0.03574688432508338
2026-01-10,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,62.9,49.33,0.67,12.9,81.14,77.07857142857142,81.1657142857143,0.03387250070402703
2026-01-11,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,5,50,86.77,70.11,2.86,13.8,49.33,77.13428571428572,81.7957142857143,0.032205669175821294
2026-01-12,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,94.98,81.81,3.67,9.49,70.11,77.5657142857143,81.17571428571429,0.0325220421308273
2026-01-13,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,92.25,75.65,3.61,13.0,81.81,77.78285714285714,80.40214285714286,0.03513587946305624
2026-01-14,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,94.94,81.61,3.0,10.33,75.65,76.65428571428572,77.375,0.03809831525501962
2026-01-15,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,10,50,104.02,87.85,1.63,14.55,81.61,75.36857142857143,76.96857142857142,0.03842941460336316
2026-01-16,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,96.07,76.69,4.13,15.26,87.85,75.35714285714286,77.07000000000001,0.037498378097833136
2026-01-17,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,55.44,48.41,1.3,5.73,76.69,74.72142857142856,75.89999999999999,0.036862412949369476
2026-01-18,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,80.47,63.37,1.84,15.26,48.41,74.59,75.86214285714286,0.03645710734697336
2026-01-19,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,5,50,96.99,79.83,1.82,15.35,63.37,73.62714285714286,75.59642857142858,0.034875041337931685
2026-01-20,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,1,0,0,50,101.19,84.35,4.04,12.8,79.83,73.3442857142857,75.56357142857142,0.03472005596044958
2026-01-21,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,1,0,15,50,118.52,93.93,4.02,20.57,84.35,74.58714285714287,75.62071428571429,0.03725358698013583
2026-01-22,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,128.25,101.45,2.95,23.85,93.93,76.34714285714287,75.85785714285714,0.03677931469571849
2026-01-23,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,99.37,88.26,1.81,9.3,101.45,78.28999999999999,76.82357142857143,0.03469917157122535
2026-01-24,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,51.99,44.66,2.23,5.1,88.26,79.94285714285715,77.33214285714284,0.0344986837851568
2026-01-25,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,68.63,55.53,2.25,10.85,44.66,79.40714285714286,76.99857142857142,0.03609528933746452
2026-01-26,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,1,Republic Day,0,0,0,50,156.72,126.14,7.2,23.38,55.53,78.28714285714285,75.95714285714287,0.03601655068647733
2026-01-27,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,1,0,15,50,123.89,103.2,5.78,14.91,126.14,84.90285714285713,79.12357142857142,0.03776190949057983
2026-01-28,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,5,50,92.88,75.98,3.08,13.82,103.2,87.5957142857143,81.09142857142857,0.03875695863575506
2026-01-29,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,5,50,105.02,88.63,4.49,11.91,75.98,85.03142857142856,80.68928571428572,0.03902093568804497
2026-01-30,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,100.65,79.01,4.56,17.08,88.63,83.2,80.74499999999999,0.04152402183240007
2026-01-31,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,44.61,39.19,1.03,4.39,79.01,81.87857142857145,80.91071428571429,0.04181858309423968
2026-02-01,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,1,0,10,50,124.73,106.45,3.06,15.21,39.19,81.09714285714286,80.25214285714286,0.041921444020186376
2026-02-02,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,97.5,85.76,2.2,9.54,106.45,88.37142857142858,83.3292857142857,0.04141915464465418
2026-02-03,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,99.68,78.74,3.47,17.47,85.76,82.60285714285715,83.75285714285714,0.041533764306548177
2026-02-04,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,109.22,88.25,4.1,16.87,78.74,79.10857142857142,83.35214285714287,0.04124497613395833
2026-02-05,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,113.38,96.12,1.39,15.87,88.25,80.86142857142856,82.94642857142857,0.04151560818083961
2026-02-06,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,0,50,94.29,81.96,3.09,9.24,96.12,81.93142857142857,82.5657142857143,0.04035746418437262
2026-02-07,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,55.34,45.2,2.21,7.93,81.96,82.35285714285715,82.11571428571428,0.04169203736886972
2026-02-08,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,72.99,62.07,0.97,9.94,45.2,83.21142857142856,82.15428571428572,0.0416550740766502
2026-02-09,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,114.6,95.71,4.12,14.77,62.07,76.87142857142858,82.62142857142855,0.040312959280712386
2026-02-10,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,5,50,112.73,92.98,5.1,14.66,95.71,78.29285714285713,80.44785714285715,0.038667459845330154
2026-02-11,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,96.54,81.3,2.18,13.05,92.98,80.32714285714285,79.71785714285714,0.03841225751534429
2026-02-12,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,86.22,76.36,2.56,7.3,81.3,79.33428571428571,80.09785714285714,0.03742743251558362
2026-02-13,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,101.15,88.83,4.05,8.27,76.36,76.51142857142858,79.22142857142858,0.036101343431611206
2026-02-14,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,0,50,47.63,41.26,1.51,4.86,88.83,77.49285714285713,79.92285714285715,0.0353287098273335
2026-02-15,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,1,0,0,50,93.52,81.73,4.2,7.59,41.26,76.92999999999999,80.07071428571429,0.035691665402902785
2026-02-16,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,91.86,78.96,3.62,9.28,81.73,79.73857142857142,78.30499999999999,0.037536373338684814
2026-02-17,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,98.11,87.32,4.77,6.02,78.96,77.34571428571428,77.81928571428571,0.039074045177930554
2026-02-18,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,100.75,82.72,3.64,14.39,87.32,76.53714285714285,78.43214285714285,0.03995264332225309
2026-02-19,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,95.8,77.39,2.21,16.2,82.72,76.74000000000001,78.03714285714285,0.03973382638304105
2026-02-20,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,91.59,76.58,1.26,13.76,77.39,76.88714285714286,76.69928571428571,0.041190549362538305
2026-02-21,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,5,50,58.05,47.9,2.4,7.75,76.58,75.13714285714285,76.31499999999998,0.039685139599966314
2026-02-22,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,93.92,77.05,1.28,15.59,47.9,76.08571428571429,76.50785714285715,0.0397624893801757
2026-02-23,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,1,0,50,113.9,94.65,5.63,13.62,77.05,75.41714285714285,77.57785714285714,0.03949948899262492
2026-02-24,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,0,50,106.69,84.63,3.54,18.53,94.65,77.65857142857143,77.50214285714286,0.04092974387804945
2026-02-25,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,1,0,0,50,118.93,97.62,1.71,19.59,84.63,77.27428571428571,76.9057142857143,0.03979826875208975
2026-02-26,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,5,50,108.41,86.53,3.35,18.53,97.62,79.40285714285714,78.07142857142857,0.03877401646843549
2026-02-27,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,15,50,107.8,87.97,5.22,14.6,86.53,80.70857142857143,78.79785714285715,0.03913268127305854
2026-02-28,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,15,50,68.27,57.62,2.78,7.86,87.97,82.33571428571429,78.73642857142856,0.04022461920875253
2026-03-01,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,1,0,10,50,124.37,102.55,2.33,19.49,57.62,83.72428571428573,79.905,0.04077163059704828
2026-03-02,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,103.51,81.89,2.43,19.19,102.55,87.36714285714285,81.39214285714286,0.03838559355501145
2026-03-03,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,119.42,94.95,3.0,21.47,81.89,85.54428571428572,81.60142857142857,0.03724549640237391
2026-03-04,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,1,Holi,0,0,5,50,139.39,119.94,6.27,13.18,94.95,87.01857142857143,82.14642857142857,0.035459327855310634
2026-03-05,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,0,50,111.56,92.83,3.4,15.32,119.94,90.20714285714287,84.80499999999999,0.036562871124512536
2026-03-06,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,92.78,82.0,3.49,7.29,92.83,91.10714285714286,85.90785714285713,0.03708292106991711
2026-03-07,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,67.36,53.7,1.35,12.31,82.0,90.25428571428571,86.29499999999999,0.038762384842690775
2026-03-08,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,1,0,50,93.99,78.99,3.02,11.98,53.7,89.69428571428571,86.7092857142857,0.03771222393383474
2026-03-09,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,104.28,86.0,1.47,16.81,78.99,86.32857142857142,86.84785714285714,0.03908312566310543
2026-03-10,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,0,50,91.17,81.18,4.4,5.59,86.0,86.91571428571429,86.23,0.035917231324862076
2026-03-11,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,111.87,87.9,1.93,22.04,81.18,84.94857142857143,85.98357142857142,0.03673459215630893
2026-03-12,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,103.36,87.37,1.51,14.48,87.9,80.37142857142858,85.28928571428573,0.03721787194841087
2026-03-13,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,102.17,80.79,4.22,17.16,87.37,79.59142857142857,85.3492857142857,0.0356518173220966
2026-03-14,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,5,50,69.7,56.11,1.1,12.49,80.79,79.41857142857144,84.83642857142857,0.0350253849845501
2026-03-15,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,10,50,82.71,70.03,1.52,11.17,56.11,79.76285714285714,84.72857142857143,0.03365368403304671
2026-03-16,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,10,50,98.4,78.36,1.59,18.45,70.03,78.48285714285714,82.4057142857143,0.03390021496428819
2026-03-17,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,15,50,110.71,90.0,1.4,19.3,78.36,77.39142857142858,82.15357142857142,0.03327392079294006
2026-03-18,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,10,50,106.6,94.32,3.73,8.55,90.0,78.65142857142857,81.8,0.032020607754104084
2026-03-19,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,5,50,93.65,82.38,1.19,10.07,94.32,79.56857142857143,79.97,0.030484646027974776
2026-03-20,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,95.22,81.91,3.63,9.69,82.38,78.85571428571428,79.22357142857143,0.02877931351599903
2026-03-21,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,80.49,62.98,1.56,15.95,81.91,79.01571428571428,79.21714285714287,0.028907884296328346
2026-03-22,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Cloudy,0,,0,0,10,50,91.48,79.04,2.03,10.41,62.98,79.99714285714286,79.88000000000001,0.02885578367551327
2026-03-23,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,10,50,104.98,90.17,2.87,11.94,79.04,81.28428571428572,79.88357142857144,0.027969276715219468
2026-03-24,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,1,0,0,50,135.9,119.32,5.74,10.83,90.17,82.97142857142856,80.18142857142857,0.029112548327899227
2026-03-25,Wednesday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,98.72,79.46,3.25,16.0,119.32,87.16,82.9057142857143,0.029310404245786945
2026-03-26,Thursday,0,K1_MainCampus,Lunch,Snacks,kg,Sunny,0,,0,0,0,50,88.68,77.95,1.92,8.82,79.46,85.03714285714285,82.30285714285712,0.030670693605498865
2026-03-27,Friday,0,K1_MainCampus,Lunch,Snacks,kg,Cold,0,,0,0,0,50,95.7,80.36,4.14,11.2,77.95,84.40428571428572,81.63,0.031282266673666896
2026-03-28,Saturday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,15,50,57.84,48.84,2.36,6.65,80.36,84.18285714285715,81.59928571428573,0.031224012815238227
2026-03-29,Sunday,1,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,1,0,5,50,119.37,93.55,4.54,21.27,48.84,82.16285714285713,81.08,0.03253400521530763
2026-03-30,Monday,0,K1_MainCampus,Lunch,Snacks,kg,Hot,0,,0,0,5,50,97.89,84.53,3.25,10.11,93.55,84.23571428571428,82.75999999999999,0.0344800800939032
2026-03-31,Tuesday,0,K1_MainCampus,Lunch,Snacks,kg,Rainy,0,,0,0,15,50,132.99,108.04,3.6,21.34,84.53,83.42999999999999,83.20071428571428,0.03572256419501893
2025-04-01,Tuesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Cold,0,,0,0,0,55,199.88,162.91,5.77,31.21,0.0,0.0,0.0,0.0
2025-04-02,Wednesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,0,55,179.1,143.8,6.35,28.95,162.91,162.91,162.91,0.035418329138788285
2025-04-03,Thursday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,0,55,172.93,139.8,7.15,25.98,143.8,153.35500000000002,153.35500000000002,0.03951615532587786
2025-04-04,Friday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,10,55,192.96,171.21,5.03,16.73,139.8,148.83666666666667,148.83666666666667,0.04315692817630064
2025-04-05,Saturday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,5,55,112.94,89.96,2.93,20.05,171.21,154.43,154.43,0.039338211487405295
2025-04-06,Sunday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,1,0,55,184.53,157.48,5.39,21.67,89.96,141.536,141.536,0.038477843092923354
2025-04-07,Monday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,0,55,169.47,138.61,7.05,23.81,157.48,144.19333333333336,144.19333333333336,0.037704008507096945
2025-04-08,Tuesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,5,55,162.56,137.74,4.1,20.73,138.61,143.3957142857143,143.3957142857143,0.03952100580810345
2025-04-09,Wednesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,0,55,175.12,138.9,5.06,31.15,137.74,139.8,142.68875,0.03834394792862086
2025-04-10,Thursday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,0,55,205.71,163.59,4.5,37.62,138.9,139.1,142.26777777777778,0.03813622199139338
2025-04-11,Friday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,5,55,179.22,154.18,4.42,20.62,163.59,142.49857142857144,144.4,0.03693213296398892
2025-04-12,Saturday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,5,55,97.3,82.38,2.88,12.04,154.18,140.06571428571428,145.2890909090909,0.03613485339573765
2025-04-13,Sunday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Cloudy,0,,0,0,5,55,147.92,125.02,3.26,19.64,82.38,138.98285714285714,140.04666666666665,0.03607725996096539
2025-04-14,Monday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,15,55,180.84,155.66,5.14,20.05,125.02,134.3457142857143,138.89076923076925,0.035384751714130636
2025-04-15,Tuesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,0,55,144.76,122.4,6.06,16.29,155.66,136.78142857142856,140.08857142857144,0.035197120189268016
2025-04-16,Wednesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,10,55,207.95,162.53,6.48,38.94,122.4,134.59,137.195,0.036090444778808066
2025-04-17,Thursday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,10,55,187.12,149.21,7.95,29.96,162.53,137.96571428571428,138.53285714285715,0.03580893650810019
2025-04-18,Friday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,0,55,158.31,125.31,6.03,26.97,149.21,135.9114285714286,139.205,0.036046529527367144
2025-04-19,Saturday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,10,55,92.32,78.35,3.23,10.74,125.31,131.78714285714287,135.92642857142857,0.037441473065786636
2025-04-20,Sunday,1,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,5,55,144.87,119.5,2.12,23.25,78.35,131.21142857142857,135.09714285714287,0.03782992132645292
2025-04-21,Monday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,0,0,55,199.07,164.48,4.53,30.06,119.5,130.42285714285714,132.3842857142857,0.03684079897268774
2025-04-22,Tuesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Rainy,0,,0,1,0,55,214.13,175.05,8.68,30.4,164.48,131.68285714285713,134.23214285714286,0.034992683251297056
2025-04-23,Wednesday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Hot,0,,0,0,0,55,158.16,139.42,5.18,13.57,175.05,139.2042857142857,136.89714285714288,0.03670117293484159
2025-04-24,Thursday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,0,55,153.94,130.19,1.95,21.81,139.42,135.90285714285713,136.93428571428572,0.03675381309074216
2025-04-25,Friday,0,K1_MainCampus,Lunch,Vegetable_Curry,kg,Sunny,0,,0,0,10,55,152.46,131.89,3.73,16.84,130.19,133.18571428571428,134.54857142857142,0.03605177100144398
